code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
NTL,363,LTCT,LTFM,,TC-LDK,36000,693.727,13:15,  15:20,2.05,  ,185,P,123456,1
NTL,36A,SBGR,SBGL,,TC-GDE,31000,182.215,23:00,  23:45,0.45,  ,80,P,123456,1
NTL,36K,SBGR,LTFM,,TC-LHP,33000,5706.94,2:00,  13:05,11.05,  ,910,P,123456,1
NTL,901,LTFM,YSSY,,TC-GJR,35000,8093.27,18:00,  11:45,17.45,  ,5000,P,1356,1
NTL,902,YSSY,LTFM,,TC-GJR,34000,8093.27,15:00,  08:45,17.45,  ,5000,P,12456,1
NTL,905,LTFM,YBBN,,TC-GJM,33000,7985.83,14:00, 07:30,17.3,  ,5000,P,12456,1
NTL,390,LTFM,LTCC,,TC-LDN,35000,567.807,10:30,  12:15,1.45,  ,200,P,12345,1
NTL,391,LTCC,LTFM,,TC-LDK,39000,567.807,13:00,  14:45,1.45,  ,190,P,12345,1
NTL,392,LTFM,LTCC,,TC-GRA,35000,567.807,13:00,  14:55,1.55,  ,1000,P,123456,1
NTL,393,LTCC,LTFM,,TC-GRA,34000,567.807,16:00,  17:55,1.55,  ,1000,P,123456,1
NTL,4,KJFK,LTFM,,TC-LHG,37000,4339.18,5:30, 15:30,10,  ,2000,P, 0123456,1
NTL,906,YBBN,LTFM,,TC-GJM,32000,7985.83,10:00, 03:30,17.3,  ,5000,P,12356,1
NTL,400,LTFM,LTCD,,TC-GPA,35000,501.112,8:30,  10:10,1.4,  ,100,P,12345,1
NTL,4001,LTFE,EGKK,,TC-GRK,34000,1447.81,5:00,  09:00,4,  ,700,P,123456,1
NTL,4002,EGKK,LTFE,,TC-GRK,35000,1447.81,10:15,  14:15,4,  ,700,P,123456,1
NTL,4003,LTFE,EGCC,,TC-GRN,34000,1573.57,5:30,  09:45,4.15,  ,800,P,123456,1
NTL,4004,EGCC,LTFE,,TC-GRN,33000,1573.57,11:00,  15:15,4.15,  ,800,P,123456,1
NTL,4005,LTFE,EGNT,,TC-LDR,34000,1603.05,5:40,  09:50,4.1,  ,800,P,123456,1
NTL,4006,EGNT,LTFE,,TC-LDR,35000,1603.05,11:15,  15:25,4.1,  ,800,P,123456,1
NTL,4007,LTFE,EGNM,,TC-LDP,36000,1567.84,5:35,  09:40,4.05,  ,800,P,123456,1
NTL,4008,EGNM,LTFE,,TC-LDP,35000,1567.84,11:00,  15:05,4.05,  ,800,P,123456,1
NTL,4009,LTFE,EGFF,,TC-GPN,36000,1562.39,5:40,  09:50,4.1,  ,800,P,123456,1
NTL,401,LTCD,LTFM,,TC-GPA,36000,501.112,10:30,  12:10,1.4,  ,100,P,12345,1
NTL,4010,EGFF,LTFE,,TC-GPN,35000,1562.39,11:00,  15:10,4.1,  ,800,P,123456,1
NTL,4011,LTFE,EGGP,,TC-LDL,34000,1591.68,5:40,  09:45,4.05,  ,800,P,123456,1
NTL,4012,EGGP,LTFE,,TC-LDL,35000,1591.68,11:00,  15:05,4.05,  ,800,P,123456,1
NTL,4013,LTFE,EGBB,,TC-GRS,34000,1533.15,5:45,  09:55,4.1,  ,800,P,123456,1
NTL,4014,EGBB,LTFE,,TC-GRS,34000,1533.15,11:00,  15:10,4.1,  ,800,P,123456,1
NTL,4015,LTFE,EGPH,,TC-GRT,34000,1679.25,6:00,  10:30,4.3,  ,900,P,123456,1
NTL,4016,EGPH,LTFE,,TC-GRT,35000,1679.25,12:00,  16:30,4.3,  ,900,P,123456,1
NTL,4017,LTFE,EIDW,,TC-ANS,34000,1706.65,6:15,  10:30,4.15,  ,800,P,123456,1
NTL,4018,EIDW,LTFE,,TC-ANS,35000,1706.65,11:45,  16:00,4.15,  ,800,P,123456,1
NTL,4019,LTFE,EGPF,,TC-GRV,34000,1707.92,7:00,  11:30,4.3,  ,800,P,123456,1
NTL,4020,EGPF,LTFE,,TC-GRV,33000,1707.92,12:45,  17:15,4.3,  ,800,P,123456,1
NTL,4021,LTFE,ENBR,,TC-LDN,36000,1627.38,9:00,  13:10,4.1,  ,800,P,123456,1
NTL,4022,ENBR,LTFE,,TC-LDN,37000,1627.38,14:10,  18:20,4.1,  ,800,P,123456,1
NTL,4023,LTFE,ENGM,,TC-LDI,36000,1517.39,9:15,  13:10,3.55,  ,800,P,123456,1
NTL,4024,ENGM,LTFE,,TC-LDI,37000,1517.39,14:10,  18:05,3.55,  ,800,P,123456,1
NTL,4025,LTFE,ENTC,,TC-LDR,36000,1969.97,9:30,  14:30,5,  ,1000,P,123456,1
NTL,4026,ENTC,LTFE,,TC-LDR,37000,1969.97,15:30,  20:30,5,  ,1000,P,123456,1
NTL,4027,LTFE,EDLW,,TC-LDG,36000,1207.72,9:30,  12:45,3.15,  ,800,P,123456,1
NTL,4028,EDLW,LTFE,,TC-LDG,37000,1207.72,14:00,  17:15,3.15,  ,800,P,123456,1
NTL,4029,LTFE,EDDB,,TC-GRD,34000,1086.39,9:00,  12:10,3.1,  ,800,P,123456,1
NTL,4030,EDDB,LTFE,,TC-GRD,35000,1086.39,13:10,  16:20,3.1,  ,800,P,123456,1
NTL,4031,LTFE,EGPH,,TC-GRE,34000,1679.25,3:00,  07:30,4.3,  ,1000,P,123456,1
NTL,4032,EGPH,LTFE,,TC-GRE,35000,1679.25,9:00,  13:30,4.3,  ,1000,P,123456,1
NTL,404,LTFM,LTCE,,TC-LDR,37000,571.926,17:00,  18:45,1.45,  ,220,P,123456,1
NTL,405,LTCE,LTFM,,TC-LDR,36000,571.926,19:50,  21:35,1.45,  ,230,P,123456,1
NTL,406,LTFM,LTCE,,TC-ANS,35000,571.926,15:30,  17:20,1.5,  ,400,P,123456,1
NTL,407,LTCE,LTFM,,TC-ANS,36000,571.926,18:20,  20:10,1.5,  ,400,P,123456,1
NTL,41,LTFM,TNCM,,TC-LFA,36000,4782.36,9:40,  21:05,11.25,  ,900,P,12345,1
NTL,410,LTFM,LTCK,,TC-GLC,37000,612.827,7:25,  09:20,1.55,  ,90,P,12345,1
NTL,4100,LTBJ,LCEN,SISVO UW89 AYT UW83 DOREN DCT GIRNE,TC-GRC,33000,358.823,12:00,  13:25,1.25,  ,1000,P,123456,1
NTL,4101,LCEN,LTBJ,,TC-GRC,33000,358.823,14:30,  15:55,1.25,  ,1000,P,123456,1
NTL,4102,LTBJ,UBBB,,TC-GRE,35000,1069.04,15:30, 18:30,3, ,600,P, 0123456,1
NTL,4103,UBBB,LTBJ,,TC-GRE,36000,1069.04,20:00, 23:00,3, ,500,P, 0123456,1
NTL,4104,LTBJ,EDDM,,TC-LDP,34000,901.271,4:00, 07:00,3, ,1000,P, 0123456,1
NTL,4105,EDDM,LTBJ,,TC-LDP,35000,901.271,8:00, 11:00,3, ,1000,P, 0123456,1
NTL,411,LTCK,LTFM,,TC-GLC,38000,612.827,10:00,  11:55,1.55,  ,90,P,12345,1
NTL,412,LTFM,LTCK,,TC-LDS,35000,612.827,13:45,  15:40,1.55,  ,90,P,12345,1
NTL,413,LTCK,LTFM,,TC-LDS,36000,612.827,16:20,  18:15,1.55,  ,90,P,12345,1
NTL,414,LTFM,LTCK,,TC-GPK,35000,612.827,12:00,  14:00,2,  ,500,P,123456,1
NTL,415,LTCK,LTFM,,TC-GPK,36000,612.827,15:00,  17:00,2,  ,500,P,123456,1
NTL,416,LTFM,LTCK,,TC-GPI,35000,612.827,10:45,  12:45,2,  ,500,P,1256,1
NTL,417,LTCK,LTFM,,TC-GPI,36000,612.827,13:30,  15:30,2,  ,500,P,1256,1
NTL,418,LTFM,LTCA,,TC-LDC,35000,511.111,10:45,  12:25,1.4,  ,500,P,123456,1
NTL,419,LTCA,LTFM,,TC-LDC,36000,511.111,13:25,  15:05,1.4,  ,500,P,123456,1
NTL,42,TNCM,LTFM,,TC-LHB,35000,4782.36,23:30,  10:55,11.25,  ,900,P,12345,1
NTL,420,LTFM,LTCE,,TC-GPA,35000,571.926,6:00,  07:45,1.45,  ,100,P,12345,1
NTL,421,LTCE,LTFM,,TC-GPA,36000,571.926,8:45,  10:30,1.45,  ,100,P,12345,1
NTL,430,LTFM,LTCI,,TC-LDG,35000,692.154,6:45,  08:50,2.05,  ,100,P,12345,1
NTL,431,LTCI,LTFM,,TC-LDG,36000,692.154,9:40,  11:45,2.05,  ,100,P,123456,1
NTL,432,LTFM,LTCI,,TC-LDP,35000,692.154,14:00,  16:05,2.05,  ,100,P,12345,1
NTL,433,LTCI,LTFM,,TC-LDP,36000,692.154,16:50,  18:55,2.05,  ,100,P,123456,1
NTL,44,LTFM,FIMP,,TC-LHE,37000,4043.95,18:00,  03:30,9.3,  ,5000,P,123456,1
NTL,45,FIMP,LTFM,,TC-LHE,36000,4043.95,5:30,  15:00,9.3,  ,5000,P,123456,1
NTL,450,LTFM,LTCJ,,TC-ANH,35000,606.035,7:00,  09:00,2,  ,400,P,123456,1
NTL,451,LTCJ,LTFM,,TC-ANH,36000,606.035,10:00,  12:00,2,  ,400,P,123456,1
NTL,452,LTFM,LTCJ,,TC-GRD,35000,606.035,15:00,  17:00,2,  ,500,P,123456,1
NTL,453,LTCJ,LTFM,,TC-GRD,34000,606.035,18:00,  20:00,2,  ,500,P,123456,1
NTL,4531,LTFM,LEBB,,TC-GLC,34000,1404.51,21:10,  00:55,3.45,  ,200,P,12345,1
NTL,4532,LEBB,LTFM,,TC-GLB,35000,1404.51,12:00,  15:45,3.45,  ,200,P,12,1
NTL,4535,LEBL,LTFM,,TC-LEA,34000,1199.66,12:15,  15:05,2.5,  ,80,P,12345,1
NTL,4557,LTAU,EHRD,,TC-GRF,34000,1515.03,11:45,  15:35,3.5,  ,0,P,12345,1
NTL,46,LTFM,FSIA,,TC-LGM,35000,3127.99,4:30, 11:45,7.35,  ,1000,P, 0123456,1
NTL,460,LTFM,LTCF,,TC-LDN,35000,652.911,14:00, 16:05,3.05,  ,300,P, 0123456,1
NTL,461,LTCF,LTFM,,TC-LDN,38000,652.911,17:00, 19:00,2,  ,300,P, 0123456,1
NTL,462,LTFM,LTCF,,TC-LED,35000,652.911,8:30, 10:30,2, ,600,P, 012346,1
NTL,463,LTCF,LTFM,,TC-LED,32000,652.911,11:30, 13:30,2, ,1000,P, 0123456,1
NTL,464,LTFM,LTCF,,TC-GRA,35000,652.911,11:30, 13:35,2.05, ,600,P, 0123456,1
NTL,465,LTCF,LTFM,,TC-GRA,34000,499.88,14:35, 16:40,2.05, ,600,P, 0123456,1
NTL,466,LTFM,LTCF,,TC-GPP,35000,652.911,5:00, 07:10,2.1, ,500,P, 01356,1
NTL,467,LTCF,LTFM,,TC-GPP,36000,652.911,8:30, 10:30,2, ,500,P, 01356,1
NTL,47,FSIA,LTFM,,TC-LGM,36000,3127.99,13:00, 20:35,7.35,  ,2000,P, 0123456,1
NTL,470,LTFM,LTCM,,TC-LDN,35000,287.646,12:15,  13:25,1.1,  ,70,P,12345,1
NTL,471,LTCM,LTFM,,TC-LDN,36000,287.646,14:30,  15:10,0.4,  ,80,P,12345,1
NTL,48,LTFM,VRMM,,TC-GNO,37000,3277.5,4:00,  12:00,8,  ,1200,P,12345,1
NTL,480,LTFM,LTCR,,TC-GPO,35000,603.671,7:10,  09:00,1.5,  ,150,P,12345,1
NTL,481,LTCR,LTFM,,TC-GPO,36000,603.671,9:50,  11:40,1.5,  ,150,P,12345,1
NTL,482,LTFM,LTCR,,TC-LDG,35000,603.671,14:10,  16:00,1.5,  ,120,P,12345,1
NTL,483,LTCR,LTFM,,TC-LDG,36000,603.671,16:50,  18:40,1.5,  ,140,P,12345,1
NTL,484,LTFM,LTCB,,TC-LDF,35000,422.432,6:30,  08:00,1.3,  ,300,P,123456,1
NTL,485,LTCB,LTFM,,TC-LDF,36000,422.432,8:45,  10:15,1.3,  ,300,P,123456,1
NTL,486,LTFM,LTCB,,TC-GPD,35000,422.432,11:00,  12:30,1.3,  ,325,P,123456,1
NTL,487,LTCB,LTFM,,TC-GPD,36000,422.432,13:15,  14:45,1.3,  ,325,P,123456,1
NTL,488,LTFM,LTCW,,TC-LDS,37000,752.009,10:00,  11:45,1.45,  ,180,P,123456,1
NTL,489,LTCW,LTFM,,TC-LDS,36000,752.009,12:45,  14:45,2,  ,180,P,123456,1
NTL,49,VRMM,LTFM,,TC-GNO,36000,3277.5,14:00,  22:00,8,  ,1200,P,12345,1
NTL,490,LTFM,LTDA,,TC-LDS,37000,459.664,11:00,  12:30,1.3,  ,120,P,123456,1
NTL,491,LTDA,LTFM,,TC-LDS,36000,459.664,13:20,  14:55,1.35,  ,120,P,123456,1
NTL,492,LTFM,LTCS,,TC-GPN,37000,524.42,12:45,  14:15,1.3,  ,99,P,123456,1
NTL,493,LTCS,LTFM,,TC-GPN,36000,524.42,15:00,  16:30,1.3,  ,95,P,123456,1
NTL,494,LTFM,LTCW,,TC-GPA,35000,752.009,12:30,  14:45,2.15,  ,500,P,123456,1
NTL,495,LTCW,LTFM,,TC-GPA,34000,752.009,15:45,  18:00,2.15,  ,500,P,123456,1
NTL,952,LTFM,YMML,,TC-GJN,35000,7914.29,11:00, 04:25,17.25,  ,5000,P, 0123456,1
NTL,50,LTFM,WIII,,TC-LHI,35000,5112.72,15:00,  03:00,12,  ,5000,P,23456,1
NTL,5000,LTAC,LTBU,,TC-LBD,30000,239.044,6:00,  07:05,1.05,  ,85,P,123456,1
NTL,5001,LTBU,LTAC,,TC-LBD,29000,239.044,7:50,  08:55,1.05,  ,85,P,123456,1
NTL,5004,LTAC,LTFD,,TC-GLD,30000,276.382,7:30,  08:40,1.1,  ,90,P,123456,1
NTL,5005,LTFD,LTAC,,TC-GLD,31000,276.382,9:25,  10:35,1.1,  ,90,P,123456,1
NTL,5006,LTAC,LTBH,,TC-GOA,30000,301.739,10:00,  11:10,1.1,  ,90,P,123456,1
NTL,5007,LTBH,LTAC,,TC-GOA,31000,301.739,11:55,  13:05,1.1,  ,90,P,123456,1
NTL,5008,LTAC,LTBH,,TC-LRP,30000,301.739,13:00,  14:10,1.1,  ,400,P,123456,1
NTL,5009,LTBH,LTAC,,TC-LRP,31000,301.739,14:40,  15:50,1.1,  ,400,P,123456,1
NTL,5010,LTAC,LTFH,,TC-LDH,27000,176.539,12:00,  12:55,0.55,  ,90,P,123456,1
NTL,5012,LTAC,LTFH,,TC-GRE,27000,176.539,15:10,  16:05,0.55,  ,90,P,123456,1
NTL,5013,LTAC,LTFE,,TC-ANH,34000,303.738,6:00,  07:20,1.2,  ,700,P,123456,1
NTL,5014,LTFE,LTAC,,TC-ANH,35000,303.738,8:10,  09:30,1.2,  ,700,P,123456,1
NTL,5015,LTAC,LTFE,,TC-ANH,34000,303.738,19:00,  20:20,1.2,  ,700,P,123456,1
NTL,5016,LTFE,LTAC,,TC-ANH,35000,303.738,4:00,  05:20,1.2,  ,700,P,123456,1
NTL,5017,LTAC,LTFK,,TC-LRP,30000,326.186,11:00,  12:25,1.25,  ,300,P,1456,1
NTL,5018,LTFK,LTAC,,TC-LRP,31000,326.186,13:00,  14:25,1.25,  ,300,P,1456,1
NTL,5019,LTAC,LTFG,,TC-LDA,32000,231.713,12:00,  13:05,1.05,  ,300,P,123456,1
NTL,5020,LTFG,LTAC,,TC-LDA,33000,231.713,13:40,  14:45,1.05,  ,300,P,123456,1
NTL,5021,LTAC,LTBO,,TC-LBD,32000,184.497,9:00,  10:00,1,  ,250,P,123456,1
NTL,5022,LTBO,LTAC,,TC-LBD,33000,184.497,11:00,  12:00,1,  ,250,P,123456,1
NTL,5023,LTAC,LTFC,,TC-LBD,32000,183.038,13:00,  14:00,1,  ,250,P,123456,1
NTL,5024,LTFC,LTAC,,TC-LBD,33000,183.038,15:00,  16:00,1,  ,250,P,123456,1
NTL,5025,LTAC,LTBH,,TC-LDA,36000,301.739,15:00,  16:15,1.15,  ,250,P,123456,1
NTL,5026,LTBH,LTAC,,TC-LDA,35000,301.739,17:15,  18:30,1.15,  ,300,P,123456,1
NTL,5028,LTAC,LTFG,,TC-ANH,32000,231.713,16:00,  17:05,1.05,  ,400,P,456,1
NTL,5029,LTFG,LTAC,,TC-ANH,33000,231.713,18:00,  19:05,1.05,  ,400,P,456,1
NTL,5030,LTAC,LTFG,,TC-LBD,34000,231.713,7:00,  08:05,1.05,  ,400,P,123456,1
NTL,5031,LTFG,LTAC,,TC-LBD,33000,231.713,9:00,  10:05,1.05,  ,400,P,123456,1
NTL,5032,LTAC,LTFE,,TC-GPK,36000,303.738,11:00,  12:15,1.15,  ,400,P,123456,1
NTL,5033,LTFE,LTAC,,TC-GPK,35000,303.738,13:15,  14:30,1.15,  ,400,P,123456,1
NTL,5034,LTAC,LTBR,,TC-GPC,28000,157.855,4:00,  05:00,1,  ,500,P,123456,1
NTL,5035,LTBR,LTAC,,TC-GPC,27000,157.855,6:00,  07:00,1,  ,500,P,123456,1
NTL,5036,LTAC,LTBR,,TC-GPC,28000,157.855,15:00,  16:00,1,  ,500,P,123456,1
NTL,5037,LTBR,LTAC,,TC-GPC,27000,157.855,17:00,  18:00,1,  ,500,P,123456,1
NTL,5056,LTAC,LTCG,,TC-LDK,35000,314.824,6:00,  07:15,1.15,  ,110,P,123456,1
NTL,5057,LTCG,LTAC,,TC-LDK,36000,314.824,8:00,  09:15,1.15,  ,110,P,123456,1
NTL,5058,LTAC,LTCG,,TC-ANH,33000,314.824,17:30,  18:50,1.2,  ,300,P,123456,1
NTL,5059,LTCG,LTAC,,TC-ANH,36000,314.824,20:00,  21:20,1.2,  ,300,P,123456,1
NTL,5060,LTAC,LTCG,,TC-LDA,35000,314.824,12:00,  13:15,1.15,  ,500,P,123456,1
NTL,5061,LTCG,LTAC,,TC-LDA,36000,314.824,14:15,  15:30,1.15,  ,500,P,123456,1
NTL,5062,LTAC,LTCE,,TC-LBD,35000,376.623,12:00,  13:20,1.2,  ,100,P,123456,1
NTL,5064,LTAC,LTCJ,,TC-GPM,33000,401.281,11:00,  12:35,1.35,  ,400,P,123456,1
NTL,5065,LTCJ,LTAC,,TC-GPM,34000,401.281,13:35,  15:10,1.35,  ,400,P,123456,1
NTL,5066,LTAC,LTBQ,,TC-LBD,24000,137.793,5:00,  05:45,0.45,  ,75,P,123456,1
NTL,5067,LTBQ,LTAC,,TC-LBD,23000,137.793,6:30,  07:15,0.45,  ,75,P,123456,1
NTL,5068,LTAC,LTBQ,,TC-LBD,24000,137.793,16:15,  17:00,0.45,  ,75,P,123456,1
NTL,5069,LTBQ,LTAC,,TC-LBD,23000,137.793,17:45,  18:30,0.45,  ,75,P,123456,1
NTL,5070,LTAC,LTCK,,TC-GPK,35000,410.721,12:30,  14:05,1.35,  ,300,P,123456,1
NTL,5071,LTCK,LTAC,,TC-GPK,36000,410.721,14:45,  16:15,1.3,  ,300,P,123456,1
NTL,5072,LTAC,LTBS,,TC-LDE,34000,285.08,14:30,  15:40,1.1,  ,150,P,123456,1
NTL,5073,LTBS,LTAC,,TC-LDE,33000,285.08,18:00,  19:10,1.1,  ,150,P,123456,1
NTL,5074,LTAC,LTBJ,,TC-GPA,34000,293.138,19:00,  20:15,1.15,  ,300,P,123456,1
NTL,5075,LTBJ,LTAC,,TC-GPA,35000,293.138,3:00,  04:15,1.15,  ,300,P,123456,1
NTL,5076,LTAC,LTBJ,,TC-GRA,34000,293.138,5:00,  06:15,1.15,  ,300,P,123456,1
NTL,5077,LTBJ,LTAC,,TC-GRA,35000,293.138,7:00,  08:15,1.15,  ,300,P,123456,1
NTL,5078,LTAC,LTBJ,,TC-LDB,36000,293.138,14:00,  15:15,1.15,  ,300,P,123456,1
NTL,5079,LTBJ,LTAC,,TC-LDB,35000,293.138,16:00,  17:15,1.15,  ,300,P,123456,1
NTL,5080,LTBJ,LTCG,,TC-GPA,35000,606.29,6:00,  08:00,2,  ,500,P,123456,1
NTL,5081,LTCG,LTBJ,,TC-GPA,36000,606.29,9:00,  11:00,2,  ,500,P,123456,1
NTL,5082,LTBJ,LTCG,,TC-LDC,37000,606.29,14:00,  16:00,2,  ,500,P,123456,1
NTL,5083,LTCG,LTBJ,,TC-LDC,36000,606.29,17:00,  19:00,2,  ,500,P,123456,1
NTL,5084,LTBJ,LTCE,,TC-ANH,33000,660.595,7:00,  09:15,2.15,  ,600,P,123456,1
NTL,5085,LTCE,LTBJ,,TC-ANH,34000,660.595,10:00,  12:10,2.1,  ,600,P,123456,1
NTL,5086,LTBJ,LTCW,,TC-GLA,37000,810.123,7:00,  09:30,2.3,  ,700,P,123456,1
NTL,5087,LTCW,LTBJ,,TC-GLA,36000,810.123,10:30,  13:00,2.3,  ,700,P,123456,1
NTL,5088,LTBJ,LTCJ,,TC-LDA,37000,659.59,7:00,  09:00,2,  ,600,P,123456,1
NTL,5089,LTCJ,LTBJ,,TC-LDA,36000,659.59,10:00,  12:00,2,  ,600,P,123456,1
NTL,5090,LTBJ,LTFC,,TC-LDA,33000,154.426,14:00,  14:55,0.55,  ,300,P,123456,1
NTL,5091,LTFC,LTBJ,,TC-LDA,32000,154.426,16:00,  16:55,0.55,  ,300,P,123456,1
NTL,5092,LTBJ,LTAC,,TC-LDA,35000,293.138,18:00,  19:15,1.15,  ,500,P,123456,1
NTL,5093,LTAC,LTBJ,,TC-LDA,36000,293.138,20:00,  21:15,1.15,  ,500,P,123456,1
NTL,5095,LTAC,LTCF,,TC-GPK,35000,464.019,13:30,  15:05,1.35,  ,500,P,12345,1
NTL,5096,LTCF,LTAC,,TC-GPK,36000,464.019,16:00,  17:40,1.4,  ,500,P,123456,1
NTL,5097,LTAC,LTCF,,TC-LDB,37000,464.019,6:00,  07:40,1.4,  ,700,P,123456,1
NTL,5098,LTCF,LTAC,,TC-LDB,36000,464.019,8:30,  10:10,1.4,  ,700,P,123456,1
NTL,50K,LTFM,WIII,,TC-LHK,33000,5112.72,7:00,  19:00,12,  ,5000,P,1,1
NTL,51,WIII,LTFM,,TC-LHH,34000,5112.72,6:00,  18:00,12,  ,5000,P, 0123456,1
NTL,5100,LTBJ,LTCF,,TC-GPA,35000,751.988,5:00,  07:20,2.2,  ,1500,P,123456,1
NTL,5101,LTCF,LTBJ,,TC-GPA,36000,751.988,8:00,  10:20,2.2,  ,1500,P,123456,1
NTL,5102,LTBJ,LTAC,,TC-GRB,35000,293.138,13:00,  15:20,2.2,  ,1500,P,123456,1
NTL,5103,LTCF,LTBJ,,TC-GRB,36000,751.988,16:20,  18:40,2.2,  ,1600,P,123456,1
NTL,5104,LTAC,LTCI,,TC-LDI,37000,490.522,16:25,  17:55,1.3,  ,1200,P,123456,1
NTL,5105,LTCI,LTAC,,TC-LDI,38000,490.522,17:25,  19:00,1.35,  ,200,P,123456,1
NTL,5106,LTAC,LTCB,,TC-LDI,25000,237.715,16:30,  17:26,0.56,  ,100,P,123456,1
NTL,5108,LTAC,LTCR,,TC-GPP,35000,398.657,11:00, 12:45,1.45, ,180,P, 0123456,1
NTL,5109,LTCR,LTAC,,TC-GPP,36000,398.657,13:30, 15:15,1.45, ,180,P, 0123456,1
NTL,51K,WIII,LTFM,,TC-LHK,32000,5112.72,21:00,  09:00,12,  ,5000,P,1,1
NTL,52,WSSS,YSSY,,TC-GDF,35000,3402,9:00,  17:15,8.15,  ,700,P,12345,1
NTL,5201,LTBJ,LTCB,,TC-GPA,35000,530.093,6:00,  07:45,1.45,  ,1500,P,123456,1
NTL,5202,LTCB,LTBJ,,TC-GPA,36000,530.093,8:45,  10:30,1.45,  ,1500,P,123456,1
NTL,5203,LTBJ,LTCB,,TC-ANH,35000,530.093,10:00,  11:45,1.45,  ,1500,P,123456,1
NTL,5204,LTCB,LTBJ,,TC-ANH,34000,530.093,12:45,  14:35,1.5,  ,1500,P,123456,1
NTL,5205,LTBJ,LTCB,,TC-GPA,35000,530.093,15:00,  16:50,1.5,  ,1500,P,123456,1
NTL,5206,LTCB,LTBJ,,TC-GPA,36000,530.093,18:00,  19:50,1.5,  ,1500,P,123456,1
NTL,53,YSSY,WSSS,,TC-LFA,36000,3402,17:00,  00:45,7.45,  ,700,P,12345,1
NTL,5300,LTFE,LTCG,,TC-LDB,37000,608.043,4:00,  06:00,2,  ,400,P,123456,1
NTL,5301,LTCG,LTFE,,TC-LDB,38000,608.043,7:00,  09:00,2,  ,400,P,123456,1
NTL,5302,LTFE,LTCG,,TC-GPK,37000,608.043,9:00,  11:00,2,  ,400,P,123456,1
NTL,5303,LTCG,LTFE,,TC-GPK,36000,608.043,12:00,  14:00,2,  ,400,P,123456,1
NTL,5304,LTFE,LTCG,,TC-LDA,37000,608.043,15:00,  17:00,2,  ,400,P,123456,1
NTL,5305,LTCG,LTFE,,TC-LDA,38000,608.043,18:00,  20:00,2,  ,400,P,123456,1
NTL,5306,LTFE,LTFH,,TC-ANH,35000,478.994,5:00,  06:45,1.45,  ,500,P,123456,1
NTL,5307,LTFH,LTFE,,TC-ANH,34000,478.994,7:45,  09:30,1.45,  ,500,P,123456,1
NTL,5308,LTFE,LTFH,,TC-GPC,37000,478.994,15:00,  16:45,1.45,  ,500,P,123456,1
NTL,5309,LTFH,LTFE,,TC-GPC,36000,478.994,17:45,  19:30,1.45,  ,500,P,123456,1
NTL,5310,LTFE,LTCB,,TC-GPC,37000,534.272,4:00,  05:45,1.45,  ,500,P,123456,1
NTL,5311,LTCB,LTFE,,TC-GPC,36000,534.272,6:45,  08:30,1.45,  ,500,P,123456,1
NTL,5312,LTFE,LTCB,,TC-LDC,37000,534.272,15:00,  16:45,1.45,  ,500,P,123456,1
NTL,5313,LTCB,LTFE,,TC-LDC,36000,534.272,17:45,  19:30,1.45,  ,500,P,123456,1
NTL,5314,LTFE,LTCE,,TC-LDB,37000,654.642,14:00,  16:00,2,  ,500,P,123456,1
NTL,5315,LTCE,LTFE,,TC-LDB,38000,654.642,17:00,  19:00,2,  ,500,P,123456,1
NTL,5316,LTFE,LTAJ,,TC-LDB,37000,470.848,9:00,  10:35,1.35,  ,500,P,123456,1
NTL,5317,LTAJ,LTFE,,TC-LDB,36000,470.848,11:35,  13:10,1.35,  ,500,P,123456,1
NTL,5318,LTFE,LTFJ,,TC-LDB,37000,232.544,6:00,  07:10,1.1,  ,300,P,123456,1
NTL,5319,LTFJ,LTFE,,TC-LDB,36000,232.544,8:00,  09:10,1.1,  ,300,P,123456,1
NTL,5320,LTFE,LTFJ,,TC-GPK,35000,232.544,4:00,  05:10,1.1,  ,400,P,123456,1
NTL,5321,LTFJ,LTFE,,TC-GPK,35000,232.544,6:00,  07:10,1.1,  ,400,P,123456,1
NTL,5322,LTFE,LTCG,KAVAK UW95 CRD UN136 DESEM UW78 TEKDO UN136 KFK UT54 HALIL UW77 BAG UW71 CRM UM11 TEMEL,TC-GRA,33000,608.043,19:00,  21:00,2,  ,1000,P,123456,1
NTL,5323,LTCG,LTFE,ARLAT UM11 CRM UW71 BAG UP29 HALIL UT54 KFK UN136 TEKDO UW78 DESEM UN136 CRD UW95 KAVAK,TC-GRA,34000,608.043,5:00,  07:00,2,  ,1000,P,123456,1
NTL,5324,LTFE,LTCI,,TC-GPA,35000,746.17,19:00,  21:15,2.15,  ,1000,P,123456,1
NTL,5325,LTCI,LTFE,,TC-GPA,34000,746.17,5:00,  07:15,2.15,  ,1000,P,123456,1
NTL,54,LTFM,WSSS,,TC-LHG,35000,4692.14,20:00,  07:10,11.1,  ,1500,P,123456,1
NTL,5401,LTBR,LTCC,,TC-GPK,35000,516.602,7:00,  08:45,1.45,  ,700,P,123456,1
NTL,5402,LTCC,LTBR,,TC-GPK,36000,516.602,9:45,  11:30,1.45,  ,700,P, 0123456,1
NTL,5403,LTBR,LTFE,,TC-GPL,28000,201.106,8:00,  09:00,1,  ,500,P,123456,1
